"name","recclass","mass","fall","year","reclat","reclong","GeoLocation"
"Sopot","OC","958","Fell","1927","44.416670","23.500000","(44.41667, 23.5)"
"Tilden","L6","74800","Fell","1927","38.200000","-89.683330","(38.2, -89.68333)"
"Trysil","L/LL6","640","Fell","1927","61.300000","12.300000","(61.3, 12.3)"
"Udei Station","Iron, IAB-ung","103000","Fell","1927","7.950000","8.083330","(7.95, 8.08333)"
"Ulysses","H4","3900","Found","1927","37.600000","-101.250000","(37.6, -101.25)"
"Wallapai","Iron, IID","430000","Found","1927","35.800000","-113.700000","(35.8, -113.7)"
"Washington County","Iron, ungrouped","5750","Found","1927","39.700000","-103.166670","(39.7, -103.16667)"
"Adams County","H5","5700","Found","1928","39.966670","-103.766670","(39.96667, -103.76667)"
"Cotesfield","L6","1160","Found","1928","41.366670","-98.633330","(41.36667, -98.63333)"
"Hinojo","H","1155","Found","1928","-36.866670","-60.166670","(-36.86667, -60.16667)"
"Isthilart","H5","3050","Fell","1928","-31.183330","-57.950000","(-31.18333, -57.95)"
"Lawrence","L6","515","Found","1928","38.966670","-95.166670","(38.96667, -95.16667)"
"Morro do Rocio","H5","369","Found","1928","-27.000000","-51.000000","(-27.0, -51.0)"
"Naoki","H6","17000","Fell","1928","19.250000","77.000000","(19.25, 77.0)"
"Narellan","L6","367.5","Fell","1928","-34.050000","150.688890","(-34.05, 150.68889)"
"Orlovka","H5","40500","Found","1928","56.000000","76.750000","(56.0, 76.75)"
"Oterøy","L6","246","Fell","1928","58.883330","9.400000","(58.88333, 9.4)"
"Piñon","Iron, ungrouped","17850","Found","1928","32.666670","-105.100000","(32.66667, -105.1)"
"Taicang","Stone-uncl","20000","Found","1928","31.500000","121.083330","(31.5, 121.08333)"
"Utzenstorf","H5","3422","Fell","1928","47.116670","7.550000","(47.11667, 7.55)"
"Winona","Winonaite","24000","Found","1928","35.200000","-111.400000","(35.2, -111.4)"
"York (stone)","L6","1440","Found","1928","40.866670","-97.600000","(40.86667, -97.6)"
"Yoshiki","Stone-uncl","0.1","Fell","1928","34.166670","131.450000","(34.16667, 131.45)"
"Bald Mountain","L4","3700","Fell","1929","35.966670","-82.483330","(35.96667, -82.48333)"
"Beardsley","H5","16000","Fell","1929","39.800000","-101.200000","(39.8, -101.2)"
"Campbellsville","Iron, IIIAB","15400","Found","1929","37.366670","-85.366670","(37.36667, -85.36667)"
"Chihuahua City","Iron, IC","54000","Found","1929","28.666670","-106.116670","(28.66667, -106.11667)"
"Grant","Iron, IIIAB","525000","Found","1929","35.166670","-107.883330","(35.16667, -107.88333)"
"Kappakoola","H6","392.5","Found","1929","-33.250000","135.533330","(-33.25, 135.53333)"
"Khmelevka","L5","6109","Fell","1929","56.750000","75.333330","(56.75, 75.33333)"
"Krzadka","Iron","2500","Found","1929","50.375000","21.733330","(50.375, 21.73333)"
"Mellenbye","LL6","1181.5999999999999","Found","1929","-28.850000","116.283330","(-28.85, 116.28333)"
"Olmedilla de Alarcón","H5","40000","Fell","1929","39.566670","-2.100000","(39.56667, -2.1)"
"Ozona","H6","127500","Found","1929","30.733330","-101.300000","(30.73333, -101.3)"
"Padvarninkai","Eucrite-mmict","3858","Fell","1929","55.666670","25.000000","(55.66667, 25.0)"
"Rewari","L6","3332","Fell","1929","28.200000","76.666670","(28.2, 76.66667)"
"Tauk","L6","6000","Fell","1929","35.133330","44.450000","(35.13333, 44.45)"
"Valley Wells","L6","129.9","Found","1929","35.466670","-115.666670","(35.46667, -115.66667)"
"Aguada","L6","1620","Fell","1930","-31.600000","-65.233330","(-31.6, -65.23333)"
"Bencubbin","CBa","118000","Found","1930","-30.750000","117.783330","(-30.75, 117.78333)"
"Boriskino","CM2","1342","Fell","1930","54.233330","52.483330","(54.23333, 52.48333)"
"Borrego","L6","2126","Found","1930","33.266670","-116.383330","(33.26667, -116.38333)"
"Gyokukei","OC","1320","Fell","1930","35.000000","127.500000","(35.0, 127.5)"
"Karoonda","CK4","41730","Fell","1930","-35.083330","139.916670","(-35.08333, 139.91667)"
"Landes","Iron, IAB-MG","69800","Found","1930","38.900000","-79.183330","(38.9, -79.18333)"
"Lillaverke","H5","6862","Fell","1930","56.650000","15.866670","(56.65, 15.86667)"
"Malampaka","H","470","Fell","1930","-3.133330","33.516670","(-3.13333, 33.51667)"
"Miami","H5","57700","Found","1930","35.666670","-100.600000","(35.66667, -100.6)"
"Miller (Arkansas)","H5","16700","Fell","1930","35.400000","-92.050000","(35.4, -92.05)"
"Moorleah","L6","8887.5","Fell","1930","-40.975000","145.600000","(-40.975, 145.6)"
"Oldenburg (1930)","L6","16570","Fell","1930","52.950000","8.166670","(52.95, 8.16667)"
"Paragould","LL5","408000","Fell","1930","36.066670","-90.500000","(36.06667, -90.5)"
"Plantersville","H6","2085","Fell","1930","30.700000","-96.116670","(30.7, -96.11667)"
"Tell","H6","16600","Found","1930","34.383330","-100.400000","(34.38333, -100.4)"
"Uwharrie","Iron, IIIAB","72700","Found","1930","35.516670","-79.966670","(35.51667, -79.96667)"
"Alikatnima","Iron, ungrouped","20000","Found","1931","-23.333330","134.116670","(-23.33333, 134.11667)"
"Bear Lodge","Iron, IIIAB","48500","Found","1931","44.500000","-104.200000","(44.5, -104.2)"
"Bruno","Iron, IIAB","13000","Found","1931","52.266670","-105.350000","(52.26667, -105.35)"
"Clareton","L6","1050","Found","1931","43.700000","-104.700000","(43.7, -104.7)"
"Ioka","L3.5","31500","Found","1931","40.250000","-110.083330","(40.25, -110.08333)"
"Konovo","LL5","90","Fell","1931","42.516670","26.166670","(42.51667, 26.16667)"
"Lafayette (stone)","Martian (nakhlite)","800","Found","1931","40.416670","-86.883330","(40.41667, -86.88333)"
"Landor","Iron","9000","Found","1931","-25.666670","117.000000","(-25.66667, 117.0)"
"Lost Lake","L6","11","Found","1931","37.650000","-105.733330","(37.65, -105.73333)"
"Osseo","Iron, IAB complex","46300","Found","1931","47.633330","-80.083330","(47.63333, -80.08333)"
"Pine River","Iron, IAB-sLL","3600","Found","1931","44.216670","-89.100000","(44.21667, -89.1)"
"Pontlyfni","Winonaite","157","Fell","1931","53.036390","-4.319440","(53.03639, -4.31944)"
"Springwater","Pallasite, PMG-an","67600","Found","1931","52.000000","-108.300000","(52.0, -108.3)"
"Suwahib (Buwah)","H3.8-an","241","Found","1931","20.055560","51.416670","(20.05556, 51.41667)"
"Tatahouine","Diogenite","12000","Fell","1931","32.950000","10.416670","(32.95, 10.41667)"
"Yukan","LL6","4800","Fell","1931","28.716670","116.616670","(28.71667, 116.61667)"
"Altonah","Iron, IVA","21500","Found","1932","40.566670","-110.483330","(40.56667, -110.48333)"
"Archie","H6","5070","Fell","1932","38.500000","-94.300000","(38.5, -94.3)"
"Baquedano","Iron, IIIAB","22000","Found","1932","-23.300000","-69.883330","(-23.3, -69.88333)"
"Boerne","H6","1100","Found","1932","29.800000","-98.800000","(29.8, -98.8)"
"Cowell","Iron, IIIAB","5717","Found","1932","-33.300000","136.016670","(-33.3, 136.01667)"
"Cushing","H4","567","Found","1932","35.966670","-96.766670","(35.96667, -96.76667)"
"Deelfontein","Iron, IAB-MG","28000","Found","1932","-30.183330","23.266670","(-30.18333, 23.26667)"
"Douar Mghila","LL6","1161","Fell","1932","32.333330","-6.300000","(32.33333, -6.3)"
"Föllinge","Iron, IAB-sLH","400","Found","1932","63.733330","14.850000","(63.73333, 14.85)"
"Gualeguaychú","H6","22000","Fell","1932","-33.000000","-58.616670","(-33.0, -58.61667)"
"Guanghua","Iron, IVA","190000","Found","1932","32.400000","111.700000","(32.4, 111.7)"
"Junction","L5","241","Found","1932","30.500000","-99.833330","(30.5, -99.83333)"
"Khanpur","LL5","3698","Fell","1932","25.550000","83.116670","(25.55, 83.11667)"
"Khor Temiki","Aubrite","3200","Fell","1932","16.000000","36.000000","(16.0, 36.0)"
"Kuznetzovo","L6","4047","Fell","1932","55.200000","75.333330","(55.2, 75.33333)"
"Kyancutta","Iron, IIIAB","32700","Found","1932","-33.283330","136.000000","(-33.28333, 136.0)"
"Lanton","Iron, IIIAB","13780","Found","1932","36.533330","-91.800000","(36.53333, -91.8)"
"Naifa","Iron","8","Found","1932","19.933330","51.216670","(19.93333, 51.21667)"
"Nordheim","Iron, ungrouped","15150","Found","1932","28.866670","-97.616670","(28.86667, -97.61667)"
"Prambachkirchen","L6","2125","Fell","1932","48.302500","13.940830","(48.3025, 13.94083)"
"Suwahib (Adraj)","L4","118.1","Found","1932","20.016670","50.933330","(20.01667, 50.93333)"
"Suwahib ('Ain Sala)","H6","106.1","Found","1932","19.955560","51.033330","(19.95556, 51.03333)"
"Umm Tina","L6","70.2","Found","1932","19.027780","51.083330","(19.02778, 51.08333)"
"Wagon Mound","L6","87500","Found","1932","35.840830","-104.585830","(35.84083, -104.58583)"
"Witsand Farm","LL4","66","Fell","1932","-28.666670","18.916670","(-28.66667, 18.91667)"
"Athens","LL6","265","Fell","1933","34.750000","-87.000000","(34.75, -87.0)"
"Banten","CM2","629","Fell","1933","-6.333330","106.000000","(-6.33333, 106.0)"
"Brient","Eucrite-pmict","219","Fell","1933","52.133330","59.316670","(52.13333, 59.31667)"
